"Some people may experience only a temporary disruption of blood flow to their brain (transient ischemic attack, or TIA)",Stroke
"Ischemic stroke About 85 percent of strokes are ischemic strokes",Stroke
"Ischemic strokes occur when the arteries to your brain become narrowed or blocked, causing severely reduced blood flow (ischemia)",Stroke
"The most common ischemic strokes include: Thrombotic stroke",Stroke
"A thrombotic stroke occurs when a blood clot (thrombus) forms in one of the arteries that supply blood to your brain",Stroke
"A clot may be caused by fatty deposits (plaque) that build up in arteries and cause reduced blood flow (atherosclerosis) or other artery conditions",Stroke
"Embolic stroke",Stroke
"An embolic stroke occurs when a blood clot or other debris forms away from your brain — commonly in your heart — and is swept through your bloodstream to lodge in narrower brain arteries",Stroke
"This type of blood clot is called an embolus",Stroke
"Hemorrhagic stroke Hemorrhagic stroke occurs when a blood vessel in your brain leaks or ruptures",Stroke
"Brain hemorrhages can result from many conditions that affect your blood vessels, including uncontrolled high blood pressure (hypertension), overtreatment with anticoagulants and weak spots in your blood vessel walls (aneurysms)",Stroke
"A less common cause of hemorrhage is the rupture of an abnormal tangle of thin-walled blood vessels (arteriovenous malformation) present at birth",Stroke
"Types of hemorrhagic stroke include: Intracerebral hemorrhage",Stroke
"In an intracerebral hemorrhage, a blood vessel in the brain bursts and spills into the surrounding brain tissue, damaging brain cells",Stroke
"Brain cells beyond the leak are deprived of blood and also damaged",Stroke
"High blood pressure, trauma, vascular malformations, use of blood-thinning medications and other conditions may cause an intracerebral hemorrhage",Stroke
"Subarachnoid hemorrhage",Stroke
"In a subarachnoid hemorrhage, an artery on or near the surface of your brain bursts and spills into the space between the surface of your brain and your skull",Stroke
"This bleeding is often signaled by a sudden, severe headache",Stroke
"A subarachnoid hemorrhage is commonly caused by the bursting of a small sack-shaped or berry-shaped outpouching on an artery known as an aneurysm",Stroke
"After the hemorrhage, the blood vessels in your brain may widen and narrow erratically (vasospasm), causing brain cell damage by further limiting blood flow",Stroke
"Ischemic stroke Ischemic stroke Transient ischemic attack (TIA) A transient ischemic attack (TIA) — also known as a ministroke — is a brief period of symptoms similar to those you'd have in a stroke",Stroke
"A temporary decrease in blood supply to part of your brain causes TIAs, which often last less than five minutes",Stroke
"Like an ischemic stroke, a TIA occurs when a clot or debris blocks blood flow to part of your brain",Stroke
"A TIA doesn't leave lasting symptoms because the blockage is temporary",Stroke
"Seek emergency care even if your symptoms seem to clear up",Stroke
"Having a TIA puts you at greater risk of having a full-blown stroke, causing permanent damage later",Stroke
"If you've had a TIA, it means there's likely a partially blocked or narrowed artery leading to your brain or a clot source in the heart",Stroke
"It's not possible to tell if you're having a stroke or a TIA based only on your symptoms",Stroke
"Up to half of people whose symptoms appear to go away actually have had a stroke causing brain damage",Stroke
"Some factors can also increase your chances of having a heart attack",Stroke
"Potentially treatable stroke risk factors include: Lifestyle risk factors Being overweight or obese Physical inactivity Heavy or binge drinking Use of illicit drugs such as cocaine and methamphetamines Medical risk factors High blood pressure — the risk of stroke begins to increase at blood pressure readings higher than 120/80 millimeters of mercury (mm Hg)",Stroke
"Your doctor will help you decide on a target blood pressure based on your age, whether you have diabetes and other factors",Stroke
"Cigarette smoking or exposure to secondhand smoke",Stroke
"High cholesterol",Stroke
"Diabetes",Stroke
"Obstructive sleep apnea — a sleep disorder in which the oxygen level intermittently drops during the night",Stroke
"Cardiovascular disease, including heart failure, heart defects, heart infection or abnormal heart rhythm",Stroke
"Other factors associated with a higher risk of stroke include: Personal or family history of stroke, heart attack or transient ischemic attack",Stroke
"Being age 55 or older",Stroke
"Race — African-Americans have a higher risk of stroke than do people of other races",Stroke
"Gender — Men have a higher risk of stroke than women",Stroke
"Women are usually older when they have strokes, and they're more likely to die of strokes than are men",Stroke
"Also, they may have some risk from some birth control pills or hormone therapies that include estrogen, as well as from pregnancy and childbirth",Stroke
"You may become paralyzed on one side of your body, or lose control of certain muscles, such as those on one side of your face or one arm",Stroke
"Physical therapy may help you return to activities hampered by paralysis, such as walking, eating and dressing",Stroke
"Difficulty talking or swallowing",Stroke
"A stroke may cause you to have less control over the way the muscles in your mouth and throat move, making it difficult for you to talk clearly (dysarthria), swallow or eat (dysphagia)",Stroke
"You also may have difficulty with language (aphasia), including speaking or understanding speech, reading or writing",Stroke
"Therapy with a speech and language pathologist may help",Stroke
"Memory loss or thinking difficulties",Stroke
"Many people who have had strokes experience some memory loss",Stroke
"Others may have difficulty thinking, making judgments, reasoning and understanding concepts",Stroke
"Emotional problems",Stroke
"People who have had strokes may have more difficulty controlling their emotions, or they may develop depression",Stroke
"Pain",Stroke
"People who have had strokes may have pain, numbness or other strange sensations in parts of their bodies affected by stroke",Stroke
"For example, if a stroke causes you to lose feeling in your left arm, you may develop an uncomfortable tingling sensation in that arm",Stroke
"People also may be sensitive to temperature changes, especially extreme cold after a stroke",Stroke
"This complication is known as central stroke pain or central pain syndrome",Stroke
"This condition generally develops several weeks after a stroke, and it may improve over time",Stroke
"But because the pain is caused by a problem in your brain, rather than a physical injury, there are few treatments",Stroke
"Changes in behavior and self-care ability",Stroke
"People who have had strokes may become more withdrawn and less social or more impulsive",Stroke
"They may need help with grooming and daily chores",Stroke
"As with any brain injury, the success of treating these complications will vary from person to person",Stroke
"But in some cases, the cause is known",Liver cancer
"For instance, chronic infection with certain hepatitis viruses can cause liver cancer",Liver cancer
"Liver cancer occurs when liver cells develop changes (mutations) in their DNA — the material that provides instructions for every chemical process in your body",Liver cancer
"DNA mutations cause changes in these instructions",Liver cancer
"One result is that cells may begin to grow out of control and eventually form a tumor — a mass of cancerous cells",Liver cancer
"The incubation period ranges from several hours to two days",Salmonella infection
"Most salmonella infections can be classified as gastroenteritis",Salmonella infection
"Possible signs and symptoms include: Nausea Vomiting Abdominal cramps Diarrhea Fever Chills Headache Blood in the stool Signs and symptoms of salmonella infection generally last four to seven days, although it may take several months for your bowels to return to normal",Salmonella infection
"A few varieties of salmonella bacteria result in typhoid fever, a sometimes deadly disease that is more common in developing countries",Salmonella infection
"Mild hypothermia Signs and symptoms of mild hypothermia include: Shivering Dizziness Hunger Nausea Faster breathing Trouble speaking Slight confusion Lack of coordination Fatigue Increased heart rate Moderate to severe hypothermia As your body temperature drops, signs and symptoms of moderate to severe hypothermia include: Shivering, although as hypothermia worsens, shivering stops Clumsiness or lack of coordination Slurred speech or mumbling Confusion and poor decision-making, such as trying to remove warm clothes Drowsiness or very low energy Lack of concern about one's condition Progressive loss of consciousness Weak pulse Slow, shallow breathing Someone with hypothermia usually isn't aware of his or her condition because the symptoms often begin gradually",Hypothermia
"Also, the confused thinking associated with hypothermia prevents self-awareness",Hypothermia
"The confused thinking can also lead to risk-taking behavior",Hypothermia
"Hypothermia in infants Typical signs of hypothermia in an infant include: Bright red, cold skin Very low energy A weak cry Hypothermia not necessarily related to the outdoors Hypothermia isn't always the result of exposure to extremely cold outdoor temperatures",Hypothermia
"An older person may develop mild hypothermia after prolonged exposure to indoor temperatures that would generally be fine for a younger or healthier adult",Hypothermia
"This can occur in a poorly heated home or in an air-conditioned home",Hypothermia
"Signs and symptoms of this type of hypothermia may not be as obvious",Hypothermia
"If possible take the person inside, moving them carefully and slowly",Hypothermia
"Jarring movements can trigger dangerous irregular heartbeats",Hypothermia
"Carefully remove wet clothing, and cover him or her in layers of blankets while you wait for emergency help to arrive",Hypothermia
"Less commonly, reactions can occur hours, days or weeks later",Penicillin allergy
"Drug allergy symptoms may include: Skin rash Hives Itching Fever Swelling Shortness of breath Wheezing Runny nose Itchy, watery eyes Anaphylaxis Anaphylaxis Anaphylaxis is a rare, life-threatening allergic reaction that causes the widespread dysfunction of body systems",Penicillin allergy
"Signs and symptoms of anaphylaxis include: Tightening of the airways and throat, causing trouble breathing Nausea or abdominal cramps Vomiting or diarrhea Dizziness or lightheadedness Weak, rapid pulse Drop in blood pressure Seizures Loss of consciousness Other conditions resulting from penicillin allergy Less common penicillin allergy reactions occur days or weeks after exposure to the drug and may persist for some time after you stop taking it",Penicillin allergy
"Call 911 if you experience signs of a severe reaction or suspected anaphylaxis after taking penicillin",Penicillin allergy
"At that point, you may experience these signs and symptoms: Severe pain in the side and back, below the ribs Pain that spreads to the lower abdomen and groin Pain that comes in waves and fluctuates in intensity Pain on urination Pink, red or brown urine Cloudy or foul-smelling urine Nausea and vomiting Persistent need to urinate Urinating more often than usual Fever and chills if an infection is present Urinating small amounts of urine Pain caused by a kidney stone may change — for instance, shifting to a different location or increasing in intensity — as the stone moves through your urinary tract",Kidney stone
"Seek immediate medical attention if you experience: Pain so severe that you can't sit still or find a comfortable position Pain accompanied by nausea and vomiting Pain accompanied by fever and chills Blood in your urine Difficulty passing urine  ",Kidney stone
"These symptoms cause significant problems in social or work situations and in relationships",Post traumatic stress disorder
"They can also interfere with your ability to go about your normal daily tasks",Post traumatic stress disorder
"PTSD symptoms are generally grouped into four types: intrusive memories, avoidance, negative changes in thinking and mood, and changes in physical and emotional reactions",Post traumatic stress disorder
"You may have more PTSD symptoms when you're stressed in general, or when you come across reminders of what you went through",Post traumatic stress disorder
"For example, you may hear a car backfire and relive combat experiences",Post traumatic stress disorder
"Or you may see a report on the news about a sexual assault and feel overcome by memories of your own assault",Post traumatic stress disorder
"Getting treatment as soon as possible can help prevent PTSD symptoms from getting worse",Post traumatic stress disorder
"If you have suicidal thoughts If you or someone you know has suicidal thoughts, get help right away through one or more of these resources: Reach out to a close friend or loved one",Post traumatic stress disorder
"Contact a minister, a spiritual leader or someone in your faith community",Post traumatic stress disorder
"Call a suicide hotline number — in the United States, call the National Suicide Prevention Lifeline at 1-800-273-TALK (1-800-273-8255) to reach a trained counselor",Post traumatic stress disorder
"Use that same number and press 1 to reach the Veterans Crisis Line",Post traumatic stress disorder
"Make an appointment with your doctor or a mental health professional",Post traumatic stress disorder
"When to get emergency help If you think you may hurt yourself or attempt suicide, call 911 or your local emergency number immediately",Post traumatic stress disorder
"If you know someone who's in danger of attempting suicide or has made a suicide attempt, make sure someone stays with that person to keep him or her safe",Post traumatic stress disorder
"Call 911 or your local emergency number immediately",Post traumatic stress disorder
"Or, if you can do so safely, take the person to the nearest hospital emergency room",Post traumatic stress disorder
"Doctors aren't sure why some people get PTSD",Post traumatic stress disorder
"Having PTSD may also increase your risk of other mental health problems, such as:",Post traumatic stress disorder
"Heart palpitations can occur whether you're active or at rest, and whether you're standing, seated or lying down",Heart palpitations
"If you have a history of heart disease and have frequent palpitations or have palpitations that worsen, talk to your doctor",Heart palpitations
"He or she may suggest heart-monitoring tests to see if your palpitations are caused by a more serious heart problem",Heart palpitations
"Seek emergency medical attention if heart palpitations are accompanied by: Chest discomfort or pain Fainting Severe shortness of breath Severe dizziness  ",Heart palpitations
"Most types of food poisoning cause one or more of the following signs and symptoms: Nausea Vomiting Watery diarrhea Abdominal pain and cramps Fever Signs and symptoms may start within hours after eating the contaminated food, or they may begin days or even weeks later",Food poisoning
"Sickness caused by food poisoning generally lasts from a few hours to several days",Food poisoning
"Frequent episodes of vomiting and inability to keep liquids down Bloody vomit or stools Diarrhea for more than three days Extreme pain or severe abdominal cramping An oral temperature higher than 101",Food poisoning
"5 F (38",Food poisoning
"6 C) Signs or symptoms of dehydration — excessive thirst, dry mouth, little or no urination, severe weakness, dizziness, or lightheadedness Neurological symptoms such as blurry vision, muscle weakness and tingling in the arms  ",Food poisoning
"Chronic hives can last for months or years",Hives and angioedema
"Angioedema Angioedema is a reaction similar to hives that affects deeper layers of your skin",Hives and angioedema
"It most commonly appears around your eyes, cheeks or lips",Hives and angioedema
"Angioedema and hives can occur separately or at the same time",Hives and angioedema
"See your doctor if your symptoms continue for more than a few days",Hives and angioedema
"Seek emergency care if you feel your throat is swelling or if you're having trouble breathing",Hives and angioedema
"Many foods can trigger reactions in people with sensitivities",Hives and angioedema
"Shellfish, fish, peanuts, tree nuts, eggs and milk are frequent offenders",Hives and angioedema
"Medications",Hives and angioedema
"Almost any medication may cause hives or angioedema",Hives and angioedema
"Common culprits include penicillin, aspirin, ibuprofen (Advil, Motrin IB, others), naproxen (Aleve) and blood pressure medications",Hives and angioedema
"Common allergens",Hives and angioedema
"Other substances that can cause hives and angioedema include pollen, animal dander, latex and insect stings",Hives and angioedema
"Examples include heat, cold, sunlight, water, pressure on the skin, emotional stress and exercise",Hives and angioedema
"Underlying medical conditions",Hives and angioedema
"Hives and angioedema also occasionally occur in response to blood transfusions, immune system disorders such as lupus, some types of cancer such as lymphoma, certain thyroid conditions, and infections with bacteria or viruses such as hepatitis, HIV, cytomegalovirus, and Epstein-Barr virus",Hives and angioedema
"Genetics",Hives and angioedema
"Hereditary angioedema is a rare inherited (genetic) form of the condition",Hives and angioedema
"It's related to low levels or abnormal functioning of certain blood proteins that play a role in regulating how your immune system functions",Hives and angioedema
"Immediately after consuming milk, signs and symptoms of a milk allergy might include: Hives Wheezing Vomiting Signs and symptoms that may take more time to develop include: Loose stools, which may contain blood Diarrhea Abdominal cramps Coughing or wheezing Runny nose Watery eyes Itchy skin rash, often around the mouth Colic, in babies Milk allergy or milk intolerance? A true milk allergy differs from milk protein intolerance or lactose intolerance",Milk allergy
"Unlike a milk allergy, intolerance doesn't involve the immune system",Milk allergy
"Milk intolerance causes different symptoms and requires different treatment from a true milk allergy",Milk allergy
"Common signs and symptoms of milk protein intolerance or lactose intolerance include digestive problems, such as bloating, gas or diarrhea, after consuming milk or products containing milk",Milk allergy
"Anaphylaxis Milk allergy can cause anaphylaxis, a life-threatening reaction that can narrow the airways and block breathing",Milk allergy
"Milk is the third most common food, after peanuts and tree nuts, to cause anaphylaxis",Milk allergy
"If you or your child has a reaction to milk, tell your doctor, no matter how mild the reaction",Milk allergy
"Tests can help confirm a milk allergy, so you can avoid future and potentially worse reactions",Milk allergy
"Anaphylaxis is a medical emergency and requires treatment with an epinephrine (adrenaline) shot and a trip to the emergency room",Milk allergy
"Signs and symptoms start soon after consuming milk and can include: Constriction of airways, including a swollen throat that makes it difficult to breathe Facial flushing Itching Shock, with a marked drop in blood pressure When to see doctor See your doctor or an allergist if you or your child experiences milk allergy symptoms shortly after consuming milk",Milk allergy
"If possible, see your doctor during the allergic reaction to help the doctor make a diagnosis",Milk allergy
"Seek emergency treatment if you or your child develops signs or symptoms of anaphylaxis",Milk allergy
"Occasionally, however, some nodules become so large that they can: Be felt Be seen, often as a swelling at the base of your neck Press on your windpipe or esophagus, causing shortness of breath or difficulty swallowing In some cases, thyroid nodules produce additional thyroxine, a hormone secreted by your thyroid gland",Thyroid nodules
"The extra thyroxine can cause symptoms of hyperthyroidism such as: Unexplained weight loss Increased perspiration Tremor Nervousness Rapid or irregular heartbeat A few thyroid nodules are cancerous (malignant), but determining which nodules are malignant can't be done by symptoms alone",Thyroid nodules
"Most cancerous thyroid nodules are slow growing and may be small when they're discovered",Thyroid nodules
"Aggressive thyroid cancers are rare, but these nodules may be large, firm, fixed and rapid growing",Thyroid nodules
"It's important to evaluate the possibility of cancer",Thyroid nodules
"Lack of iodine in your diet can sometimes cause your thyroid gland to develop thyroid nodules",Thyroid nodules
"But iodine deficiency is uncommon in the United States, where iodine is routinely added to table salt and other foods",Thyroid nodules
"Overgrowth of normal thyroid tissue",Thyroid nodules
"Why this occurs isn't clear, but such a growth — which is sometimes referred to as a thyroid adenoma — is noncancerous and isn't considered serious unless it causes bothersome symptoms from its size",Thyroid nodules
"Some thyroid adenomas (autonomous or hyperfunctioning thyroid nodules) produce thyroid hormones outside of your pituitary gland's normal regulatory influence, leading to an overproduction of thyroid hormones (hyperthyroidism)",Thyroid nodules
"Thyroid cyst",Thyroid nodules
"Fluid-filled cavities (cysts) in the thyroid most commonly result from degenerating thyroid adenomas",Thyroid nodules
"Often, solid components are mixed with fluid in thyroid cysts",Thyroid nodules
"Cysts are usually benign, but they occasionally contain malignant solid components",Thyroid nodules
"Chronic inflammation of the thyroid (thyroiditis)",Thyroid nodules
"Hashimoto's disease, a thyroid disorder, can cause thyroid inflammation resulting in nodular enlargement",Thyroid nodules
"This often is associated with reduced thyroid gland activity (hypothyroidism)",Thyroid nodules
"Multinodular goiter",Thyroid nodules
"Goiter is a term used to describe any enlargement of the thyroid gland, which can be caused by iodine deficiency or a thyroid disorder",Thyroid nodules
"A multinodular goiter contains multiple distinct nodules within the goiter, but its cause is less clear",Thyroid nodules
"Thyroid cancer",Thyroid nodules
"Although the chances that a nodule is malignant are small, certain factors increase your risk of thyroid cancer, such as a family history of thyroid or other endocrine cancers",Thyroid nodules
"Other risk factors include being younger than 30 or older than 60, being a male, or having a history of radiation exposure, particularly to the head and neck",Thyroid nodules
"A nodule that is large and hard or causes pain or discomfort is more worrisome in terms of malignancy",Thyroid nodules
"When present, the symptoms of genital herpes include: Pain or itching that begins within two to 10 days after exposure to an infected sexual partner that begins within two to 10 days after exposure to an infected sexual partner Small red bumps or tiny white blisters, which may appear several days later which may appear several days later Ulcers that form when the blisters rupture and ooze or bleed that form when the blisters rupture and ooze or bleed Scabs that form as the ulcers heal Ulcers may make it painful to urinate",Genital herpes
"You also may experience pain and tenderness in your genital area until the infection clears",Genital herpes
"During an initial outbreak, you may have flu-like signs and symptoms such as swollen lymph nodes in your groin, headache, muscle aches and fever",Genital herpes
"Differences in symptom location Sores appear where the infection entered your body",Genital herpes
"You can spread the infection by touching a sore and then rubbing or scratching another area of your body, including your eyes",Genital herpes
"Men and women can develop sores on the: Buttocks Anus Mouth Women can also develop sores in or on the: Vaginal area External genitals Cervix Men can also develop sores in or on the: Penis Scrotum Thighs Urethra, the channel inside the penis leading to the bladder Recurrences are common Genital herpes is different for each person",Genital herpes
"The signs and symptoms may recur, off and on, for years",Genital herpes
"Some people experience numerous episodes each year",Genital herpes
"For many people, however, the outbreaks are less frequent as time passes",Genital herpes
"During a recurrence, shortly before sores appear, you may feel: Burning, tingling and itching where the infection first entered your body Pain in your lower back, buttocks and legs However, recurrences are generally less painful than the original outbreak, and sores generally heal more quickly",Genital herpes
"They're particularly common at night",Hot flashes NOS
"Most women who experience hot flashes have them for more than a year, but they usually stop on their own within four to five years",Hot flashes NOS
"However, you should be able to manage normal pain with the pain reliever prescribed by your dentist or oral surgeon, and the pain should lessen with time",Dry socket
"If you develop new or worsening pain in the days after your tooth extraction, contact your dentist or oral surgeon immediately",Dry socket
"Chemicals in cigarettes or other forms of tobacco may prevent or slow healing and contaminate the wound site",Dry socket
"The act of sucking on a cigarette may physically dislodge the blood clot prematurely",Dry socket
"Oral contraceptives",Dry socket
"High estrogen levels from oral contraceptives may disrupt normal healing processes and increase the risk of dry socket",Dry socket
"Improper at-home care",Dry socket
"Failure to follow home-care guidelines and poor oral hygiene may increase the risk of dry socket",Dry socket
"Having dry socket in the past",Dry socket
"If you've had dry socket in the past, you're more likely to develop it after another extraction",Dry socket
"Tooth or gum infection",Dry socket
"Current or previous infections around the extracted tooth increase the risk of dry socket",Dry socket
"However, potential complications may include delayed healing of or infection in the socket or progression to chronic bone infection (osteomyelitis)",Dry socket
"As children grow older, asthma associated with respiratory allergies is more common",Childhood asthma
"Asthma signs and symptoms vary from child to child, and may get worse or better over time",Childhood asthma
"Your child may have only one sign or symptom, such as a lingering cough or chest congestion",Childhood asthma
"It may be difficult to tell whether your child's symptoms are caused by asthma or something else",Childhood asthma
"Periodic or long-lasting wheezing and other asthma-like symptoms may be caused by infectious bronchitis or another respiratory problem",Childhood asthma
"Early treatment will not only help control day-to-day asthma symptoms, but also may prevent asthma attacks",Childhood asthma
"Make an appointment with your child's doctor if you notice: Coughing that's constant, intermittent or seems to be linked to physical activity Wheezing or whistling sounds when your child exhales Shortness of breath or rapid breathing Complaints of chest tightness Repeated episodes of suspected bronchitis or pneumonia If your child has asthma, he or she may say such things as, My chest feels funny or I'm always coughing",Childhood asthma
"Listen for bouts of coughing when your child is asleep",Childhood asthma
