"Antibodies may also block the function of a protein called a muscle-specific receptor tyrosine kinase (TIE-roh-seen KIE-nays)",Myasthenia gravis
"This protein is involved in forming the nerve-muscular junction",Myasthenia gravis
"When antibodies block the function of this protein, it may lead to myasthenia gravis",Myasthenia gravis
"Research continues to study how the antibodies inhibiting this protein are related to the development of myasthenia gravis",Myasthenia gravis
"Thymus gland Researchers believe that the thymus gland, a part of your immune system situated in the upper chest beneath your breastbone, may trigger or maintain the production of the antibodies that block acetylcholine",Myasthenia gravis
"Large in infancy, the thymus is small in healthy adults",Myasthenia gravis
"In some adults with myasthenia gravis, however, the thymus is abnormally large",Myasthenia gravis
"Some people with myasthenia gravis also have tumors of the thymus (thymomas)",Myasthenia gravis
"Usually, thymomas aren't cancerous (malignant)",Myasthenia gravis
"Other causes Some people may have myasthenia gravis that isn't caused by antibodies blocking acetylcholine or the muscle-specific receptor tyrosine kinase",Myasthenia gravis
"This type of myasthenia gravis is called antibody-negative myasthenia gravis",Myasthenia gravis
"Antibodies against another protein, called lipoprotein-related protein 4, may play a part in the development of this condition",Myasthenia gravis
"Genetic factors also may be associated with myasthenia gravis",Myasthenia gravis
"Rarely, mothers with myasthenia gravis have children who are born with myasthenia gravis (neonatal myasthenia gravis)",Myasthenia gravis
"If treated promptly, children generally recover within two months after birth",Myasthenia gravis
"Some children are born with a rare, hereditary form of myasthenia, called congenital myasthenic syndrome",Myasthenia gravis
"Myasthenic crisis Myasthenic crisis is a life-threatening condition that occurs when the muscles that control breathing become too weak to do their jobs",Myasthenia gravis
"Emergency treatment is needed to provide mechanical assistance with breathing",Myasthenia gravis
"Medications and blood-filtering therapies help people to again breathe on their own",Myasthenia gravis
"Thymus tumors About 15 percent of people with myasthenia gravis have a tumor in their thymus, a gland under the breastbone that is involved with the immune system",Myasthenia gravis
"Most of these tumors, called thymomas, aren't cancerous (malignant)",Myasthenia gravis
"Other disorders People with myasthenia gravis are more likely to have the following conditions:",Myasthenia gravis
"Sometimes the pain extends along the inner side of your forearm",Golfer's elbow
"Pain typically worsens with certain movements",Golfer's elbow
"on the inner side of your elbow",Golfer's elbow
"Stiffness",Golfer's elbow
"Your elbow may feel stiff, and it may hurt to make a fist",Golfer's elbow
"Weakness",Golfer's elbow
"You may have weakness in your hands and wrists",Golfer's elbow
"Numbness or tingling",Golfer's elbow
"These sensations might radiate into one or more fingers — usually the ring and little fingers",Golfer's elbow
"The pain of golfer's elbow can come on suddenly or gradually",Golfer's elbow
"Seek immediate care if: Your elbow is hot and inflamed, and you have a fever You can't bend your elbow Your elbow looks deformed You suspect you've broken a bone  ",Golfer's elbow
"Neurofibromatosis 1 Neurofibromatosis 1 (NF1) usually appears in childhood",Neurofibromatosis
"Signs are often evident at birth or shortly afterward, and almost always by age 10",Neurofibromatosis
"Signs and symptoms are often mild to moderate, but can vary in severity",Neurofibromatosis
"Signs and symptoms include: Flat, light brown spots on the skin (cafe au lait spots)",Neurofibromatosis
"These harmless spots are common in many people",Neurofibromatosis
"Having more than six cafe au lait spots is a strong indication of NF1",Neurofibromatosis
"They are usually present at birth or appear during the first years of life and then stabilize",Neurofibromatosis
"Freckling in the armpits or groin area",Neurofibromatosis
"Freckling usually appears by ages 3 to 5",Neurofibromatosis
"Freckles are smaller than cafe au lait spots and tend to occur in clusters in skin folds",Neurofibromatosis
"Tiny bumps on the iris of your eye (Lisch nodules)",Neurofibromatosis
"These harmless nodules can't easily be seen and don't affect your vision",Neurofibromatosis
"Soft bumps on or under the skin (neurofibromas)",Neurofibromatosis
"These benign tumors usually develop in or under the skin, but can also grow inside of the body",Neurofibromatosis
"Sometimes, a growth will involve multiple nerves (plexiform neurofibroma)",Neurofibromatosis
"Bone deformities",Neurofibromatosis
"Abnormal bone growth and a deficiency in bone mineral density can cause bone deformities such as a curved spine (scoliosis) or bowed lower leg",Neurofibromatosis
"Tumor on the optic nerve (optic glioma)",Neurofibromatosis
"These tumors usually appear by age 3, rarely in late childhood and adolescence, and almost never in adults",Neurofibromatosis
"Learning disabilities",Neurofibromatosis
"Impaired thinking skills are common in children with NF1, but are usually mild",Neurofibromatosis
"Often there is a specific learning disability, such as problem with reading or mathematics",Neurofibromatosis
"Attention-deficit/hyperactivity disorder (ADHD) is also common",Neurofibromatosis
"Larger than average head size",Neurofibromatosis
"Children with NF1 tend to have a larger than average head size due to increased brain volume",Neurofibromatosis
"Short stature",Neurofibromatosis
"Children with NF1 often are below average in height",Neurofibromatosis
"Neurofibromatosis 2 Neurofibromatosis 2 (NF2) is much less common than NF1",Neurofibromatosis
"Signs and symptoms of NF2 usually result from the development of benign, slow-growing tumors (acoustic neuromas) in both ears",Neurofibromatosis
"Also known as vestibular schwannomas, these tumors grow on the nerve that carries sound and balance information from the inner ear to the brain",Neurofibromatosis
"Signs and symptoms generally appear in the late teen and early adult years, and can vary in severity",Neurofibromatosis
"Signs and symptoms can include: Gradual hearing loss Ringing in the ears Poor balance Headaches Sometimes NF2 can lead to the growth of schwannomas in other nerves of the body, including the cranial, spinal, visual (optic) and peripheral nerves",Neurofibromatosis
"Signs and symptoms of these schwannomas can include: Numbness and weakness in the arms or legs Pain Balance difficulties Facial drop Vision problems or the development of cataracts Schwannomatosis This rare type of neurofibromatosis usually affects people after the age of 20",Neurofibromatosis
"Schwannomatosis causes tumors to develop on skull (cranial), spinal and peripheral nerves — but not on the nerve that carries sound and balance information from the inner ear to the brain",Neurofibromatosis
"Because tumors don't usually grow on both hearing nerves, schwannomatosis doesn't cause the hearing loss experienced by people with NF2",Neurofibromatosis
"Schwannomatosis causes chronic pain, which can occur anywhere in your body",Neurofibromatosis
"The tumors associated with neurofibromatosis are often benign and slow growing",Neurofibromatosis
"So although it's important to obtain a timely diagnosis, the situation isn't an emergency",Neurofibromatosis
"The specific genes involved depend on the type of neurofibromatosis: NF1",Neurofibromatosis
"The NF1 gene is located on chromosome 17",Neurofibromatosis
"This gene normally produces a protein called neurofibromin that helps regulate cell growth",Neurofibromatosis
"The mutated gene causes a loss of neurofibromin, which allows cells to grow uncontrolled",Neurofibromatosis
"NF2",Neurofibromatosis
"The NF2 gene is located on chromosome 22, and produces a protein call merlin",Neurofibromatosis
"The mutated gene causes a loss of merlin, leading to uncontrolled cell growth",Neurofibromatosis
"Schwannomatosis",Neurofibromatosis
"So far, two genes are known to cause schwannomatosis",Neurofibromatosis
"About half of people with NF1 and NF2 inherited the disease",Neurofibromatosis
"NF1 and NF2 that isn't inherited results from new gene mutations",Neurofibromatosis
"NF1 and NF2 are both autosomal dominant disorders, which means that any child of a parent with the disorder has a 50 percent chance of inheriting the genetic mutation",Neurofibromatosis
"The inheritance pattern for schwannomatosis is less clear",Neurofibromatosis
"Researchers currently estimate that the risk of inheriting schwannomatosis from an affected parent is about 15 percent",Neurofibromatosis
"Generally, complications result from tumor growth distorting nerve tissue or pressing on internal organs",Neurofibromatosis
"Learning and thinking difficulties are the most common neurological problem associated with NF1",Neurofibromatosis
"Uncommon complications include epilepsy and buildup of excess fluid in the brain",Neurofibromatosis
"Concerns with appearance",Neurofibromatosis
"Visible signs of neurofibromatosis — such as extensive cafe au lait spots, numerous neurofibromas in the facial area or large neurofibromas — can cause anxiety and emotional distress, even if they're not medically serious",Neurofibromatosis
"Skeletal problems",Neurofibromatosis
"Some children have abnormally formed bones, which can result in bowing of legs and fractures that sometimes don't heal",Neurofibromatosis
"NF1 can cause curvature of the spine (scoliosis) that may need bracing or surgery",Neurofibromatosis
"NF1 is also associated with decreased bone mineral density, which increases your risk of weak bones (osteoporosis)",Neurofibromatosis
"Vision problems",Neurofibromatosis
"Occasionally in children, an optic glioma can develop, affecting vision",Neurofibromatosis
"Problems during times of hormonal change",Neurofibromatosis
"Hormonal changes associated with puberty, pregnancy or menopause might cause an increase in neurofibromas",Neurofibromatosis
"Most women with NF1 have healthy pregnancies but will likely need monitoring by an obstetrician familiar with the disorder",Neurofibromatosis
"Cardiovascular problems",Neurofibromatosis
"People with NF1 have an increased risk of high blood pressure and, rarely, blood vessel abnormalities",Neurofibromatosis
"Breathing problems",Neurofibromatosis
"Rarely, plexiform neurofibromas can put pressure on your airway",Neurofibromatosis
"Cancer",Neurofibromatosis
"An estimated 3 to 5 percent of people with NF1 develop cancerous tumors",Neurofibromatosis
"These usually arise from neurofibromas under the skin or from plexiform neurofibromas",Neurofibromatosis
"People with NF1 also have a higher risk of other forms of cancer, such as breast cancer, leukemia, brain tumors and some types of soft tissue cancer",Neurofibromatosis
"Benign adrenal gland tumor (pheochromocytoma)",Neurofibromatosis
"This noncancerous tumor secretes hormones that raise your blood pressure",Neurofibromatosis
"A pheochromocytoma is generally surgically removed",Neurofibromatosis
"Hypoplastic left heart syndrome symptoms include: Grayish-blue skin color (cyanosis) Rapid, difficult breathing Poor feeding Cold hands and feet Being unusually drowsy or inactive In a baby with hypoplastic left heart syndrome, if the natural connections between the heart's left and right sides (foramen ovale and ductus arteriosus) are allowed to close, he or she may go into shock and may die",Hypoplastic left heart syndrome
"Signs of shock include: Cool, clammy skin that may be pale or gray A weak and rapid pulse Abnormal breathing that may be either slow and shallow or very rapid Dilated pupils Lackluster eyes that seem to stare A baby who is in shock may be conscious or unconscious",Hypoplastic left heart syndrome
"If you suspect your baby is in shock, immediately call 911 or your local emergency number",Hypoplastic left heart syndrome
"The cause is unknown",Hypoplastic left heart syndrome
"However, if your family has one child with hypoplastic left heart syndrome, the risk of having another with a similar condition is increased",Hypoplastic left heart syndrome
"A normal heart has four chambers, two on the right and two on the left",Hypoplastic left heart syndrome
"In performing its basic job — pumping blood throughout the body — the heart uses its left and right sides for different tasks",Hypoplastic left heart syndrome
"The right side moves blood to the lungs",Hypoplastic left heart syndrome
"In the lungs, oxygen enriches the blood, which then circulates to the heart's left side",Hypoplastic left heart syndrome
"The left side of the heart pumps blood into a large vessel called the aorta, which circulates the oxygen-rich blood to the rest of the body",Hypoplastic left heart syndrome
"What happens in hypoplastic left heart syndrome In hypoplastic left heart syndrome, the left side of the heart can't properly supply blood to the body because the lower left chamber (left ventricle) is too small or in some cases it may not even exist",Hypoplastic left heart syndrome
"In addition, the valves on the left side of the heart (aortic valve and mitral valve) don't work properly, and the main artery leaving the heart (aorta) is smaller than normal",Hypoplastic left heart syndrome
"For the first several days of life, the right side of the heart can pump blood both to the lungs and to the rest of the body through a blood vessel that connects the pulmonary artery directly to the aorta (ductus arteriosus)",Hypoplastic left heart syndrome
"The oxygen-rich blood returns to the right side of the heart through a natural opening (foramen ovale) between the right chambers of the heart (atria)",Hypoplastic left heart syndrome
"When the foramen ovale and the ductus arteriosus are open, they are referred to as being patent",Hypoplastic left heart syndrome
"If the ductus arteriosus and the foramen ovale close — which they normally do after the first day or two of life — the right side of the heart has no way to pump blood out to the body",Hypoplastic left heart syndrome
"Keeping these connections open is necessary for survival in the first few days of life in babies with hypoplastic left heart syndrome",Hypoplastic left heart syndrome
"This will keep blood flowing to the body until the first surgical procedure is performed",Hypoplastic left heart syndrome
"Beyond family history, there are no clear risk factors for hypoplastic left heart syndrome",Hypoplastic left heart syndrome
"With treatment, many babies survive, although most will have complications later in life",Hypoplastic left heart syndrome
"Some of the complications may include:",Hypoplastic left heart syndrome
"The onset of the condition can feel like the flu",Giant cell arteritis
"Generally, signs and symptoms of giant cell arteritis include: Persistent, severe head pain, usually in your temple area Scalp tenderness Jaw pain when you chew or open your mouth wide Fever Fatigue Unintended weight loss Vision loss or double vision, particularly in people who also have jaw pain Sudden, permanent loss of vision in one eye Pain and stiffness in the neck, shoulders or hips are common symptoms of a related disorder, polymyalgia rheumatica",Giant cell arteritis
"About 50 percent of people with giant cell arteritis also have polymyalgia rheumatica",Giant cell arteritis
"If you're diagnosed with giant cell arteritis, starting treatment as soon as possible can usually help prevent vision loss",Giant cell arteritis
"Infected people who remain unaware of their illness are known as carriers of diphtheria, because they can spread the infection without being sick themselves",Diphtheria
"Skin (cutaneous) diphtheria A second type of diphtheria can affect the skin, causing the typical pain, redness and swelling associated with other bacterial skin infections",Diphtheria
"Ulcers covered by a gray membrane also may develop in cutaneous diphtheria",Diphtheria
"Although it's more common in tropical climates, cutaneous diphtheria also occurs in the United States, particularly among people with poor hygiene who live in crowded conditions",Diphtheria
"If you're not sure whether your child has been vaccinated against diphtheria, schedule an appointment",Diphtheria
"Make sure your own immunizations are current",Diphtheria
"Usually C",Diphtheria
"diphtheriae multiplies on or near the surface of the mucous membranes of the throat",Diphtheria
"diphtheriae spreads via three routes: Airborne droplets",Diphtheria
"When an infected person's sneeze or cough releases a mist of contaminated droplets, people nearby may inhale C",Diphtheria
"diphtheriae",Diphtheria
"Diphtheria spreads efficiently this way, particularly in crowded conditions",Diphtheria
"Contaminated personal items",Diphtheria
"People occasionally catch diphtheria from handling an infected person's used tissues, drinking from the infected person's unwashed glass or coming into similarly close contact with other items on which bacteria-laden secretions may be deposited",Diphtheria
"Contaminated household items",Diphtheria
"In rare cases, diphtheria spreads on shared household items, such as towels or toys",Diphtheria
"You can also come in contact with diphtheria-causing bacteria by touching an infected wound",Diphtheria
"People who have been infected by the diphtheria bacteria and who haven't been treated can infect nonimmune people for up to six weeks — even if they don't show any symptoms",Diphtheria
"However, diphtheria is still common in developing countries where immunization rates are low",Diphtheria
"In areas where diphtheria vaccination is standard, the disease is mainly a threat to unvaccinated or inadequately vaccinated people who travel internationally or have contact with people from less-developed countries",Diphtheria
"Diphtheria-causing bacteria may produce a toxin",Diphtheria
"This toxin damages tissue in the immediate area of infection — usually, the nose and throat",Diphtheria
"At that site, the infection produces a tough, gray-colored membrane composed of dead cells, bacteria and other substances",Diphtheria
"This membrane can obstruct breathing",Diphtheria
"Heart damage",Diphtheria
"The diphtheria toxin may spread through your bloodstream and damage other tissues in your body, such as your heart muscle, causing such complications as inflammation of the heart muscle (myocarditis)",Diphtheria
"Heart damage from myocarditis may be slight, showing up as minor abnormalities on an electrocardiogram, or severe, leading to congestive heart failure and sudden death",Diphtheria
"Nerve damage",Diphtheria
"The toxin can also cause nerve damage",Diphtheria
"Typical targets are nerves to the throat, where poor nerve conduction may cause difficulty swallowing",Diphtheria
"Nerves to the arms and legs also may become inflamed, causing muscle weakness",Diphtheria
"If C",Diphtheria
"diphtheria toxin damages the nerves that help control muscles used in breathing, these muscles may become paralyzed",Diphtheria
"Respiration may then become impossible without a respirator or another device to assist with breathing",Diphtheria
"With treatment, most people with diphtheria survive these complications, but recovery is often slow",Diphtheria
"Diphtheria is fatal in as many as 3 percent of those who get the disease",Diphtheria
"Common signs and symptoms of BPH include: Frequent or urgent need to urinate Increased frequency of urination at night (nocturia) Difficulty starting urination Weak urine stream or a stream that stops and starts Dribbling at the end of urination Straining while urinating Inability to completely empty the bladder Less common signs and symptoms include: Urinary tract infection Inability to urinate Blood in the urine The size of your prostate doesn't necessarily mean your symptoms will be worse",Enlarged prostate
"Some men with only slightly enlarged prostates can have significant symptoms, while other men with very enlarged prostates can have only minor urinary symptoms",Enlarged prostate
"In some men, symptoms eventually stabilize and might even improve over time",Enlarged prostate
"Even if you don't find urinary symptoms bothersome, it's important to identify or rule out any underlying causes",Enlarged prostate
"Untreated, urinary problems might lead to obstruction of the urinary tract",Enlarged prostate
"If you're unable to pass any urine, seek immediate medical attention",Enlarged prostate
"This process involves the following steps: The brain starts the process",Precocious puberty
"Part of the brain makes a hormone called gonadotropin-releasing hormone (Gn-RH)",Precocious puberty
"The pituitary gland releases more hormones",Precocious puberty
"Gn-RH causes the pituitary gland — a small bean-shaped gland at the base of your brain — to release two more hormones",Precocious puberty
"The hormones are called luteinizing hormone (LH) and follicle-stimulating hormone (FSH)",Precocious puberty
"Sex hormones are produced",Precocious puberty
"LH and FSH cause the ovaries to produce hormones involved in the growth and development of female sexual characteristics (estrogen) and the testicles to produce hormones responsible for the growth and development of male sexual characteristics (testosterone)",Precocious puberty
"Physical changes occur",Precocious puberty
"The production of estrogen and testosterone causes the physical changes of puberty",Precocious puberty
"Why this process begins early in some children depends on whether they have central precocious puberty or peripheral precocious puberty",Precocious puberty
"Central precocious puberty There's usually no identifiable cause for this type of precocious puberty",Precocious puberty
"In central precocious puberty, the puberty process starts too soon",Precocious puberty
"The pattern and timing of the steps in the process are otherwise normal",Precocious puberty
"For the majority of children with this condition, there's no underlying medical problem and no identifiable reason for the early puberty",Precocious puberty
"In rare cases, the following may cause central precocious puberty: A tumor in the brain or spinal cord (central nervous system) A defect in the brain present at birth, such as excess fluid buildup (hydrocephalus) or a noncancerous tumor (hamartoma) Radiation to the brain or spinal cord Injury to the brain or spinal cord McCune-Albright syndrome — a rare genetic disease that affects bones and skin color and causes hormonal problems Congenital adrenal hyperplasia — a group of genetic disorders involving abnormal hormone production by the adrenal glands Hypothyroidism — a condition in which the thyroid gland doesn't produce enough hormones Peripheral precocious puberty Estrogen or testosterone in your child's body causes this type of precocious puberty",Precocious puberty
"The less common peripheral precocious puberty occurs without the involvement of the hormone in your brain (Gn-RH) that normally triggers the start of puberty",Precocious puberty
"Instead, the cause is release of estrogen or testosterone into the body because of problems with the ovaries, testicles, adrenal glands or pituitary gland",Precocious puberty
"In both girls and boys, the following may lead to peripheral precocious puberty: A tumor in the adrenal glands or in the pituitary gland that secretes estrogen or testosterone McCune-Albright syndrome, a rare genetic disorder that affects the skin color and bones and causes hormonal problems Exposure to external sources of estrogen or testosterone, such as creams or ointments In girls, peripheral precocious puberty may also be associated with: Ovarian cysts Ovarian tumors In boys, peripheral precocious puberty may also be caused by: A tumor in the cells that make sperm (germ cells) or in the cells that make testosterone (Leydig cells) Gene mutation — a rare disorder called gonadotropin-independent familial sexual precocity, which is caused by a defect in a gene, can result in the early production of testosterone in boys, usually between ages 1 and 4",Precocious puberty
"Girls are much more likely to develop precocious puberty",Precocious puberty
"Being African-American",Precocious puberty
"Precocious puberty appears to affect African-Americans more often than children of other races",Precocious puberty
"Being obese",Precocious puberty
"Children who are significantly overweight have a higher risk of developing precocious puberty",Precocious puberty
"Being exposed to sex hormones",Precocious puberty
"Coming in contact with an estrogen or testosterone cream or ointment, or other substances that contain these hormones (such as an adult's medication or dietary supplements), can increase your child's risk of developing precocious puberty",Precocious puberty
"Having other medical conditions",Precocious puberty
"Precocious puberty may be a complication of McCune-Albright syndrome or congenital adrenal hyperplasia — conditions that involve abnormal production of the male hormones (androgens)",Precocious puberty
"In rare cases, precocious puberty may also be associated with hypothyroidism",Precocious puberty
"Having received radiation therapy of the central nervous system",Precocious puberty
"Radiation treatment for tumors, leukemia or other conditions can increase the risk of precocious puberty",Precocious puberty
"Early illness Once signs and symptoms do appear, you're likely to experience: Fever that starts low and increases daily, possibly reaching as high as 104",Typhoid fever
"9 F (40",Typhoid fever
"5 C) Headache Weakness and fatigue Muscle aches Sweating Dry cough Loss of appetite and weight loss Abdominal pain Diarrhea or constipation Rash Extremely swollen abdomen Later illness If you don't receive treatment, you may: Become delirious Lie motionless and exhausted with your eyes half-closed in what's known as the typhoid state In addition, life-threatening complications often develop at this time",Typhoid fever
"In some people, signs and symptoms may return up to two weeks after the fever has subsided",Typhoid fever
"If you become ill while traveling in a foreign country, call the U",Typhoid fever
"Consulate for a list of doctors",Typhoid fever
"Better yet, find out in advance about medical care in the areas you'll visit, and carry a list of the names, addresses and phone numbers of recommended doctors",Typhoid fever
"If you develop signs and symptoms after you return home, consider consulting a doctor who focuses on international travel medicine or infectious diseases",Typhoid fever
"A specialist may be able to recognize and treat your illness more quickly than can a doctor who isn't familiar with these areas",Typhoid fever
"Based on your injuries and the situation in which the exposure occurred, you and your doctor can decide whether you should receive treatment to prevent rabies",Rabies
"Even if you aren't sure whether you've been bitten, seek medical attention",Rabies
"For instance, a bat that flies into your room while you're sleeping may bite you without waking you",Rabies
"If you awake to find a bat in your room, assume you've been bitten",Rabies
"Also, if you find a bat near a person who can't report a bite, such as a small child or a person with a disability, assume that person has been bitten",Rabies
"The virus is spread through the saliva of infected animals",Rabies
"Infected animals can spread the virus by biting another animal or a person",Rabies
"In rare cases, rabies can be spread when infected saliva gets into an open wound or the mucous membranes, such as the mouth or eyes",Rabies
"This could occur if an infected animal were to lick an open cut on your skin",Rabies
"Animals that can transmit the rabies virus Any mammal (an animal that suckles its young) can transmit the rabies virus",Rabies
"The animals most likely to transmit the rabies virus to people include: Pets and farm animals Cats Cows Dogs Ferrets Goats Horses Wild animals Bats Beavers Coyotes Foxes Monkeys Raccoons Skunks Woodchucks In rare cases, the virus has been transmitted to tissue and organ transplant recipients from an infected organ",Rabies
"More often, signs and symptoms relate to the underlying condition",Thrombocytosis
"If your blood test results show a high platelet count, your doctor will try to determine the reason",Thrombocytosis
"Without treatment, babies usually develop signs of PKU within a few months",Phenylketonuria
"PKU symptoms can be mild or severe and may include: Intellectual disability (formerly called mental retardation) Delayed development Behavioral, emotional and social problems Psychiatric disorders Neurological problems that may include seizures Hyperactivity Poor bone strength Skin rashes (eczema) A musty odor in the child's breath, skin or urine, caused by too much phenylalanine in the body Fair skin and blue eyes, because phenylalanine cannot transform into melanin — the pigment responsible for hair and skin tone Abnormally small head (microcephaly) Severity varies The most severe form of the disorder is called classic PKU",Phenylketonuria
"Children and adults with less severe forms of PKU, in which the faulty enzyme retains some function, have a smaller risk of significant brain damage",Phenylketonuria
"But most children with these forms of the disorder still require a special diet to prevent intellectual disability and other complications",Phenylketonuria
"Pregnancy and PKU A woman who has PKU and becomes pregnant is at risk of another form of the condition called maternal PKU",Phenylketonuria
"If a woman doesn't follow the special PKU diet before and during pregnancy, blood phenylalanine levels can become high and harm the developing fetus or cause a miscarriage",Phenylketonuria
"Even women with mild PKU may place their unborn children at risk by not following the PKU diet",Phenylketonuria
"Babies born to mothers with high phenylalanine levels don't often inherit PKU",Phenylketonuria
"However, they can have serious consequences if the level of phenylalanine is high in the mother's blood",Phenylketonuria
"If routine newborn screening tests show that your baby may have PKU, your child's doctor will want to start dietary treatment right away to prevent long-term problems",Phenylketonuria
"Women of childbearing years",Phenylketonuria
"It's especially important for women with a history of PKU to see a doctor and maintain the PKU diet before becoming pregnant and during pregnancy to reduce the risk of high blood phenylalanine levels harming their unborn babies",Phenylketonuria
"Adults",Phenylketonuria
"Adults with PKU continue to receive care across their life span",Phenylketonuria
"Older adults with PKU who may have stopped the PKU diet in their teens may benefit from a visit with their doctors",Phenylketonuria
"Returning to the diet may improve mental functioning and behavior and slow damage to the central nervous system in adults with high phenylalanine levels",Phenylketonuria
"Disproportionate dwarfism Most people with dwarfism have disorders that cause disproportionately short stature",Dwarfism
"Usually, this means that a person has an average-size trunk and very short limbs, but some people may have a very short trunk and shortened (but disproportionately large) limbs",Dwarfism
"In these disorders, the head is disproportionately large compared with the body",Dwarfism
"Almost all people with disproportionate dwarfism have normal intellectual capacities",Dwarfism
"Rare exceptions are usually the result of a secondary factor, such as excess fluid around the brain (hydrocephalus)",Dwarfism
"The most common cause of dwarfism is a disorder called achondroplasia, which causes disproportionately short stature",Dwarfism
"This disorder usually results in the following: An average-size trunk Short arms and legs, with particularly short upper arms and upper legs Short fingers, often with a wide separation between the middle and ring fingers Limited mobility at the elbows A disproportionately large head, with a prominent forehead and a flattened bridge of the nose Progressive development of bowed legs Progressive development of swayed lower back An adult height around 4 feet (122 cm) Another cause of disproportionate dwarfism is a rare disorder called spondyloepiphyseal dysplasia congenita (SEDC)",Dwarfism
"Signs may include: A very short trunk A short neck Shortened arms and legs Average-size hands and feet Broad, rounded chest Slightly flattened cheekbones Opening in the roof of the mouth (cleft palate) Hip deformities that result in thighbones turning inward A foot that's twisted or out of shape Instability of the neck bones Progressive hunching curvature of the upper spine Progressive development of swayed lower back Vision and hearing problems Arthritis and problems with joint movement Adult height ranging from 3 feet (91 cm) to just over 4 feet (122 cm) Proportionate dwarfism Proportionate dwarfism results from medical conditions present at birth or appearing in early childhood that limit overall growth and development",Dwarfism
